Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,IXIC,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
17-02-2010,4914,0.11952487,0.011996087,0.002984725,0.002993661,0.014640944,2.532004225,1.737022014,-0.334651658,-5.963849623,4853.352314,4925.6363,,,0.07,0.1,0.18,2.4,3.74,0.003767212,0.003362475,5.46,6.47,-0.006837217,0.008931341,0.002683535,0,-0.004178904,-0.010380337,0.006857793,0.00581668,-0.000748665,0.008465609,-0.002190544,-0.007845459,0.01530916,0.006197441,0.010053383,0.00423796,,0.005464797,,0.00642676,0.003115501,3.67,3.64,3.56,0.03,0.11,1.01,2.73,6.29,6.37,6.4,0,0.06097561,0.034482759,NSE,-0.24,0.78,1.4,0.62,0.42,0.96,0.54,-1.18,0.69,0.02,1.18,1.91,0.69,1.43,2.69,-0.52,-1.9,0.97,0.57,1.08,0.9,0.85,-1.98,-0.68,-0.42
18-02-2010,4887.75,-0.168435013,-0.00534188,0.011996087,0.002984725,0.002993661,2.744257119,-0.894189749,0.7139746,-6.395430272,4859.606439,4922.028081,,,0.07,0.1,0.18,2.46,3.79,0.022000777,-0.000893655,5.49,6.51,-0.016518206,0.010181153,0.003928503,0,0.001876055,0.015217987,0.005572755,0.008596421,0.009240734,0.013291326,0.000365898,0.003041317,0.006072172,0.009191525,0.00567783,0.006584742,-0.005447517,0.006926286,,0.007185938,0.006421948,3.72,3.69,3.61,0.03,0.11,1.02,2.72,6.33,6.41,6.44,0,0.034482759,0.025,NSE,0.24,1.98,0.66,1.42,2.24,0.78,0.77,0.08,1,-0.13,-1.18,-0.33,0.5,-3.97,0.39,-1,-0.37,0.56,0.55,0.93,0,0.02,-2.22,1,0.78
19-02-2010,4844.899902,-0.075757576,-0.008766835,-0.00534188,0.011996087,0.002984725,0.373945816,-0.0092913,-0.459193549,-4.892867403,4856.932523,4914.68254,,,0.06,0.11,0.2,2.48,3.78,0.010130429,-0.004695886,5.43,6.43,0.002660304,-0.004751145,-0.010577829,-0.000630184,-0.006209072,-0.00474259,-0.004310345,-0.01115757,-0.009403638,-0.006903659,0.00109733,-0.001364403,0.005792675,0.006215864,0.007330395,0.002186622,-0.025860688,0.00096362,,0.003654719,0.000405362,3.72,3.67,3.58,0.05,0.14,1,2.65,6.23,6.32,6.37,0.111111111,0.055555556,0.008130081,NSE,-0.39,0.53,-0.05,2.19,0.95,0.69,0.03,-0.01,0.76,0.3,-2.21,-1.9,-0.08,-2.47,-1.84,0.55,3.98,0.3,0.07,-1.1,0.31,0.3,1.03,0.62,-0.45
22-02-2010,4856.399902,0.006902502,0.00237363,-0.008766835,-0.00534188,0.011996087,0.311896657,2.919267224,-0.52539208,-3.566324424,4856.835683,4909.131812,,,0.06,0.11,0.19,2.47,3.8,0.003384731,0.002246686,5.45,6.45,0.001455631,-0.003331877,0.002886836,-0.000175976,-0.00619823,0.004169546,0.004947434,-0.005014872,0.020484612,-0.001390337,0.023383229,-0.007135281,-0.003406275,-0.00113846,-0.005873745,-0.001045858,0.02429122,-0.000820051,,0.000997443,-0.000666391,3.74,3.69,3.61,0.05,0.13,1,2.65,6.26,6.34,6.39,-0.05,-0.042105263,-0.004032258,NSE,0.18,0.54,0.27,-1.49,0.44,-0.68,-0.04,-0.12,-0.29,-0.78,2.51,2.16,0.1,-2.95,2.27,0.31,-1.3,0.05,0.11,-0.01,-0.17,-0.16,4.96,-0.43,-0.46
23-02-2010,4870.049805,0.276778063,0.002810704,0.00237363,-0.008766835,-0.00534188,0.2944922,2.303375877,-0.605147026,-2.752652803,4859.23825,4905.409717,,,0.08,0.12,0.2,2.37,3.69,-0.017866067,-0.007397445,5.33,6.34,-0.002626143,-0.011782726,0.012281712,4.40E-05,-0.016764794,-0.006524905,-0.018461539,-0.002835108,-0.023745338,-0.013922729,-0.02570507,-0.007033639,-0.013213696,-0.006913174,-0.014831855,-0.012102809,0.012059048,-0.012751876,-0.006933147,-0.011356256,-0.014682383,3.61,3.57,3.49,0.04,0.12,1.01,2.65,6.14,6.22,6.26,0.052631579,-0.043956044,-0.04048583,NSE,-1.13,-1.73,-1.25,-2.81,-1.62,-1.62,-0.72,-0.68,-0.79,-0.89,1.27,0.09,-1.1,-2.39,-0.19,-0.98,-2.06,-0.93,-0.93,0.65,0.41,0.42,-1.36,-2.28,-1.05
24-02-2010,4858.600098,0.02147651,-0.002351045,0.002810704,0.00237363,-0.008766835,-1.127389133,1.376069551,0.590049883,-1.458267965,4859.122223,4900.951658,,,0.08,0.12,0.19,2.4,3.7,0.014501972,-0.00361337,5.32,6.35,-0.001865218,0.00131982,-0.002180095,-0.000176,0.018268558,0.021153216,0.01065837,0.002211341,0.024322893,0.010589446,0.013558043,0.009393301,0.002325259,0.005230344,0.002041363,0.009720459,-0.007528476,0.010147084,0.013277806,0.008575017,0.008039145,3.62,3.58,3.51,0.04,0.11,1.03,2.65,6.16,6.23,6.27,-0.05,0,0.012658228,NSE,0.33,1.09,0.2,0.68,1.45,0.36,0.54,0.19,0.8,-0.56,-0.89,-1.19,0.72,0.8,-1.45,-0.1,1.02,0.38,0.57,-0.13,0.01,0,1.58,0.5,-0.51
25-02-2010,4859.75,-0.325229961,0.000236674,-0.002351045,0.002810704,0.00237363,-0.572860723,2.155675624,-1.46192801,0.137023796,4859.236364,4897.02769,,,0.09,0.13,0.19,2.33,3.64,-0.022068966,-0.007706256,5.26,6.28,-0.01123492,-0.011176486,0.007789494,-1.47E-05,0.006677978,-0.012696325,-0.012407009,-0.002679307,-0.005140735,-0.001047817,-0.007953688,-0.006254828,-0.020160486,-0.012109474,-0.014812491,-0.00208104,-0.003330603,-0.000751345,0.012719612,4.76E-05,-0.00244923,3.55,3.51,3.45,0.04,0.1,1.02,2.64,6.09,6.15,6.19,0,-0.057471264,-0.029166667,NSE,-0.49,-2.31,-2.02,-1.36,-2.29,-1.37,-0.38,0.18,-1.28,1.03,-0.59,-1.83,-0.03,-1.02,-0.98,-0.49,0.37,0.21,-0.11,0.01,-0.07,-0.07,-1.99,0.94,0.88
26-02-2010,4922.299805,0.775073028,0.012870992,0.000236674,-0.002351045,0.002810704,1.597554223,1.977474027,1.58811449,1.131024809,4870.702444,4899.434558,,,0.09,0.13,0.19,2.3,3.61,0.022182331,0.012562814,5.21,6.23,-0.000320128,-0.003909477,-0.008860402,-2.93E-05,0.012970272,0.00169209,0.008793907,-0.004424763,0.032726428,0.002447552,-0.003644351,-0.002149202,0.018685616,0.014455648,0.011953351,0.001405379,0.010251633,0.001808255,-0.002834331,-0.003013711,0.003078349,3.52,3.48,3.42,0.04,0.1,1.02,2.62,6.04,6.1,6.14,0,-0.012195122,-0.012875537,NSE,0.74,1.7,1.87,2.38,1.91,0.99,-0.05,0.52,1.42,0.95,1.01,0.29,0.28,0.96,0,1.1,2.42,-0.25,0.11,-0.71,-0.52,-0.53,3.03,2.42,0.94
01-03-2010,4969.649903,0.029072957,0.009619507,0.012870992,0.000236674,-0.002351045,2.331974359,2.651144366,5.319318146,1.794330271,4888.692891,4906.121734,,,0.08,0.13,0.19,2.28,3.61,-0.012669343,0.00518836,5.22,6.26,-0.017075245,0.002575365,-0.009605326,-4.40E-05,0.021356706,0.051858099,-0.009962579,0.00619046,-0.003335692,0.012207883,0.000365764,0.006153877,0.016377262,0.009599384,0.02055026,0.010158509,0.021749576,0.015775673,0.011762646,0.022416358,0.009340382,3.53,3.48,3.42,0.05,0.11,1.04,2.65,6.07,6.13,6.18,0,-0.012345679,-0.008695652,NSE,0.68,-0.9,1.58,1.99,-1.21,2.14,0.72,-0.48,0.97,-0.04,2.1,0.02,1.33,-2.78,0.69,0.2,-1.33,1.49,1,0.56,0.32,0.37,-2.77,-0.18,0.08
02-03-2010,5017,-0.044776119,0.009527854,0.009619507,0.012870992,0.000236674,3.017426944,3.320805231,5.390305505,2.394020049,4912.021457,4916.681569,,,0.09,0.14,0.19,2.27,3.62,0.011561428,0.011220826,5.23,6.26,0.003290649,-0.004599035,-0.006616094,0.000161376,-0.000669922,0.007949237,0,0.000788768,-0.005020392,-0.019297071,0.019012834,0.001376086,0.01124272,0.014465713,0.0110353,0.002330443,-0.007162503,0.00317561,-0.00477166,0.008807242,0.00496007,3.53,3.48,3.43,0.05,0.1,1.03,2.64,6.07,6.12,6.17,0,0,-0.004385965,NSE,0.23,1.68,1.19,1.89,1.25,1.09,0.13,0.32,1.41,1.71,-0.26,1.76,0.52,0.62,0.59,-0.37,3.62,1.17,0.27,-0.47,-0.15,-0.17,-0.15,2.86,1.55
03-03-2010,5088.100098,-0.077566964,0.014171835,0.009527854,0.009619507,0.012870992,4.72358283,3.542940537,6.164652166,5.341504208,4944.035755,4933.007143,,,0.09,0.14,0.19,2.27,3.63,0.016201959,0.008877053,5.25,6.26,0.004983997,-0.001915686,-0.002619598,-0.00023469,0.002298286,0.00286784,0.008176164,-0.00063047,-0.002162422,0,0.011840689,-0.00091614,0.008027477,0.008953173,0.007153016,0.000429201,-0.001402476,-4.83E-05,0.007776158,0.001465367,0.004020468,3.54,3.49,3.44,0.05,0.1,1.01,2.63,6.07,6.12,6.17,0,0.025,0,NSE,0.27,1.37,0.77,0.68,1.49,0.68,-0.12,0.7,1.03,0.51,-0.18,0.33,-0.01,1.04,0,-0.49,1.55,0.31,0.09,-0.63,-0.69,-0.67,2.31,1.54,0.43
04-03-2010,5080.25,-0.090139141,-0.001542835,0.014171835,0.009527854,0.009619507,4.537270436,3.938417472,6.790754893,3.009010798,4968.801981,4947.030272,,,0.09,0.14,0.19,2.28,3.61,-0.008651588,-0.001759789,5.22,6.23,-0.004435543,0.006661443,-0.000581508,0.000102701,0.0065925,0.020970689,0.004990642,0.002681356,0.009390778,0.005973296,0.008155993,-0.000458475,-0.003672098,-0.001084363,-0.003877711,0.003736118,-0.014418394,0.005099412,-0.023775176,0.00494403,0.001173771,3.52,3.47,3.42,0.05,0.1,1.01,2.62,6.04,6.09,6.14,0,0.048780488,0.004405286,NSE,-0.56,-0.9,-0.39,-1.7,-0.82,-0.31,0.42,-0.88,-0.17,-0.88,-1.28,-0.26,0.42,-3.83,-0.88,-1.08,-0.88,0.31,0.34,0.89,0.7,0.73,-2.47,-0.35,-0.66
05-03-2010,5088.700195,-0.158909574,0.001663342,-0.001542835,0.014171835,0.009527854,3.380541547,5.032101755,5.424864905,5.022342908,4990.601657,4960.522646,,,0.1,0.15,0.2,2.35,3.69,0.016082783,0.000440723,5.29,6.3,0.006446524,0.011888705,-0.002327386,-1.47E-05,0.039105884,0.002956547,0.014897516,0.00739344,0.021230989,-0.001397101,0.025325361,0.016360841,0.021421429,0.01313497,0.014156257,0.014007481,0.010312679,0.014849666,0.002544143,0.020767314,0.01648391,3.59,3.54,3.49,0.05,0.1,1.01,2.61,6.1,6.15,6.2,0.052631579,0.058139535,0.030701754,NSE,0.73,1.72,2.17,1.22,1.61,1.4,1.09,0.31,1.38,0.19,0.48,1.35,1.38,0.39,2.27,1.47,1.2,1.93,1.27,-0.29,-0.15,-0.16,-1.94,1.29,0
08-03-2010,5124,0.328853755,0.0069369,0.001663342,-0.001542835,0.014171835,3.105854548,5.510256639,5.839339602,8.590382979,5014.855901,4976.091918,,,0.1,0.16,0.21,2.36,3.72,0.004294479,-0.00814978,5.29,6.31,-0.006016676,0.000731567,-0.000874806,7.34E-05,0.000593697,0.009308797,-0.004892966,0.002498376,-0.00513901,0.001399056,-0.008919417,0.000150474,-0.001759372,0.001232257,-0.00024666,-0.000175596,0.019669955,0.002518909,0.007313269,0.001636535,0.000167285,3.62,3.56,3.51,0.06,0.11,1.02,2.59,6.1,6.15,6.21,0.05,-0.010989011,0.004255319,NSE,0.23,0.73,-0.13,-0.15,0.45,-0.09,-0.07,0.06,0.05,-0.99,2.06,1.59,0.15,-1.44,2.03,0.49,-0.54,0.23,0.04,-0.01,-0.01,0,0.3,-0.63,-0.85
09-03-2010,5101.5,0.247471743,-0.004391101,0.0069369,0.001663342,-0.001542835,1.68427347,4.752522136,5.061010143,7.165366461,5030.609373,4988.035545,,,0.12,0.16,0.21,2.34,3.71,-0.004276115,-0.008882967,5.29,6.32,-0.001696595,-0.003289602,-0.001070143,5.87E-05,0.017984358,-0.009914641,0.013521819,0.001090343,-0.003991594,0.005937828,0.0031153,0.004512575,0.001657462,-0.000784845,0.001698457,0.001712737,0.000503925,0.003631736,0.005210603,0.003777518,0.000204351,3.59,3.55,3.5,0.04,0.09,1.03,2.61,6.11,6.16,6.2,0,-0.011111111,-0.008474576,NSE,0.51,-0.7,0.12,0.03,-0.46,0.3,0.25,-0.21,0.1,-0.14,0.38,0.23,0.69,-0.24,-0.19,0.54,0.38,0.41,0.31,0.06,0.2,0.2,-1.06,0,-0.2
10-03-2010,5116.25,-0.533619456,0.002891306,-0.004391101,0.0069369,0.001663342,0.553249768,5.302965809,4.115791616,6.752007858,5046.180396,5000.246445,,,0.12,0.15,0.21,2.39,3.73,0.006993865,0.004257226,5.3,6.32,-0.003083968,0.005345131,-0.001363459,-0.000190689,0.00816064,0.013118987,0.001212856,0.000311249,0.012022679,0.005902778,0.020358868,0.006588829,0.008577993,0.00683653,0.00863592,0.00452456,3.48E-05,0.007805432,-0.006586244,0.007914801,0.004613355,3.61,3.58,3.52,0.03,0.09,1.02,2.59,6.11,6.17,6.2,0,0.033707865,0.021367521,NSE,0.09,0.71,0.84,-1.27,0.74,0.78,0.01,0.43,0.59,-1.27,-0.14,-0.05,0.92,0.95,0.09,-0.45,-1.87,0.84,0.46,-0.34,-0.17,-0.19,-1.69,-1.39,-1.06
11-03-2010,5133.399902,0.08793456,0.003352045,0.002891306,-0.004391101,0.0069369,1.046206427,5.630946077,5.025827876,7.908006634,5062.038488,5012.927727,,,0.12,0.16,0.22,2.43,3.73,0.000365542,-0.014725569,5.28,6.29,0.006812932,0.001967525,-0.001852935,1.47E-05,0.002935492,0.023523156,-0.001817081,-0.001088816,0.005823434,0.007248913,0.006425431,0,-0.003702273,-0.004130818,-0.001362761,0.004041519,0.000938791,0.004031459,0.000772396,0.003392912,0.003489556,3.61,3.57,3.51,0.04,0.1,1.01,2.56,6.07,6.13,6.17,0.047619048,0.054347826,0.016736402,NSE,0.07,-0.25,-0.37,0.33,0.02,-0.11,0.43,0.14,-0.34,0.02,-0.23,-0.37,0.34,-2.61,0.38,-0.09,0.84,0.27,0.41,-0.22,-0.2,-0.15,-0.57,1,0.11
12-03-2010,5137,0.322368421,0.000701309,0.003352045,0.002891306,-0.004391101,0.949158,4.361786228,6.029022352,6.425513445,5075.667854,5024.744134,,,0.1,0.15,0.23,2.42,3.71,-0.010231425,0.002038044,5.24,6.26,0.009555435,-0.001191444,-0.004494382,-0.000117367,0.004878022,-0.013175588,0.033980643,-0.000622875,-0.00069472,0.003084304,-0.004368313,-0.006248111,-0.00039452,0.00149545,0.002779728,-0.000217346,-0.00086955,-0.000337793,-0.012411135,-0.000930191,0.001306888,3.61,3.56,3.48,0.05,0.13,1.02,2.55,6.03,6.11,6.16,0.090909091,0,-0.004115226,NSE,0,-1.11,0,0.09,-1.06,0.28,0.24,0.61,0.3,-0.59,0.17,0.46,0.08,-0.9,0.66,0.31,-0.65,0.09,0.07,-0.99,-0.59,-0.61,1.41,-0.41,-0.63
15-03-2010,5128.899902,-0.043354655,-0.001576815,0.000701309,0.003352045,0.002891306,0.095626503,3.20445107,5.611152407,5.940550061,5085.346408,5034.663731,5017.664995,,0.11,0.17,0.24,2.42,3.71,-0.018090081,-0.00180791,5.25,6.27,-0.010628237,-0.002429876,0,0.000102709,-0.012180093,-0.005234426,0.014671361,0.006076659,-0.001854044,0.000683328,0.008774891,-0.00748503,-0.009291132,-0.005652682,-0.006988904,0.000452195,-0.006159464,-0.00230183,-0.012103603,-0.00322212,-0.001614882,3.6,3.54,3.47,0.06,0.13,1.02,2.56,6.03,6.1,6.16,0,-0.010309278,0,NSE,-0.11,-1.89,-0.99,-1.84,-1.77,-0.61,0.03,-0.63,-0.72,0.33,-0.42,-1.08,-0.38,-0.2,-0.09,0.14,-0.47,-0.27,-0.09,0.39,0.41,0.53,-1.34,-0.06,0.6
16-03-2010,5198.100098,0.021545319,0.01349221,-0.001576815,0.000701309,0.003352045,1.893562638,3.609728882,6.736076758,7.050406178,5105.847079,5050.229099,5024.740881,,0.14,0.16,0.24,2.37,3.66,0.024564482,0.018564637,5.2,6.21,0.012128056,-0.000332141,-0.005496123,-1.47E-05,0.002725165,0.005033082,0.045112722,-0.000619498,0.003947109,0.002731308,0.013047909,0.004072353,0.012346736,0.004737303,0.011421951,0.007779116,-0.002664721,0.006688673,0.005341762,0.007666025,0.010303448,3.52,3.5,3.42,0.02,0.1,1.01,2.55,5.97,6.05,6.07,0,-0.03125,-0.020661157,NSE,0.57,1.45,1.32,1.51,2.38,1.06,0.45,0.7,0.7,1.55,-0.26,0.19,0.6,-1,0,1.35,1.46,0.77,0.8,-0.62,-0.21,-0.62,1.83,2.11,1.5
17-03-2010,5231.899902,-0.294545455,0.006502338,0.01349221,-0.001576815,0.000701309,2.260442746,2.826198409,7.683279061,6.469269475,5128.765774,5067.53108,5032.864765,,0.13,0.15,0.23,2.38,3.65,0.014434251,-0.002667259,5.18,6.18,0.005315375,0.001251512,-0.003059311,0.000146714,-0.001470234,-0.003414501,-0.001660155,0.001859647,0.01271968,0.008852502,0.00891671,0.011867223,0.004808373,0.004305778,0.008924743,0.005821676,0.01719839,0.004659391,0.019258604,0.006474533,0.006386374,3.52,3.5,3.42,0.02,0.1,1,2.53,5.95,6.03,6.05,-0.041666667,0.021505376,0.004219409,NSE,0.41,3.72,0.46,1.58,1.51,0.83,0.37,-0.25,0.27,0.16,1.71,2.06,0.28,-1.01,1.03,0.21,0.98,0.49,0.54,-0.09,-0.19,-0.14,1.74,0.4,-0.06
18-03-2010,5245.899902,0.424742268,0.002675892,0.006502338,0.01349221,-0.001576815,2.191530022,3.260664377,7.945879973,7.327500425,5150.062888,5084.518587,5041.219084,,0.14,0.16,0.25,2.44,3.68,-0.009284939,0.000891464,5.21,6.2,-0.004194434,0.000851775,0.00336567,0.000073346,0.002364796,0.010811627,0.008314855,0.006341779,-0.003425485,-0.000674924,-0.008510573,0.000445339,-0.004979917,-0.000354321,-0.001986914,-0.000325846,-0.002516792,0.000916642,-0.001439083,-0.003465006,-0.004088778,3.54,3.52,3.43,0.02,0.11,0.99,2.52,5.95,6.04,6.06,0.130434783,0.031578947,0.025210084,NSE,-0.29,-0.59,-0.56,-0.65,-0.88,-0.14,0.5,-0.95,0.02,0.3,-0.56,-0.34,0.41,-5.07,-0.83,0.18,-0.54,-0.28,0.02,0.3,0.74,0.73,-1.31,-0.69,0.08
19-03-2010,5262.799805,-0.069464544,0.003221545,0.002675892,0.006502338,0.01349221,2.44889634,3.421298236,6.917498192,8.6255632,5170.56051,5101.497751,5049.908524,,0.13,0.16,0.24,2.48,3.7,-0.019230769,-0.015364062,5.2,6.19,-0.01545333,0.00044202,0.002861089,-0.000146681,-0.010683281,-0.018152976,-0.006597086,0.000768568,-0.004353758,-0.000675481,0.002971212,-0.005193619,-0.003234995,0.001329175,-0.004969784,-0.005086447,0.001882285,-0.007054848,0.007111049,-0.011326081,-0.007619963,3.57,3.54,3.46,0.03,0.11,0.99,2.49,5.95,6.03,6.06,-0.038461539,0.040816327,0.016393443,NSE,-0.56,-1.96,-0.11,-0.68,-1.85,0.47,0.65,-0.54,1.05,-1.77,0.22,0.57,0.58,2.06,0.56,-0.95,-2.24,0.54,0.6,0.38,0.66,0.62,-0.95,-2.36,-1.63
22-03-2010,5205.200195,0.141524106,-0.010944671,0.003221545,0.002675892,0.006502338,1.487654165,1.584703259,4.739776385,7.182281114,5176.858634,5111.374174,5055.998393,,0.13,0.15,0.24,2.43,3.67,0.008438819,-0.007462687,5.19,6.17,0.00599749,-0.001988522,0.000304968,4.40E-05,0.011248598,0.00092056,0,-0.000153632,0.006674361,0.000337952,0.000987525,-0.001044153,0.000652171,-0.00099115,0.000847452,0.005095297,-0.02047513,0.008840087,0.00222506,0.013384911,0.004355026,3.54,3.52,3.43,0.02,0.11,0.98,2.5,5.93,6.02,6.04,-0.04,-0.009803922,-0.02016129,NSE,0.26,0.83,-0.04,0.24,0.71,-0.85,-1.13,0.16,-1.86,-0.73,-2.18,-0.9,-0.37,-2.16,-0.21,-0.13,-0.57,-0.67,-0.93,-0.37,-0.11,-0.09,0.49,-0.12,-0.47
23-03-2010,5225.299805,-0.132833787,0.003861448,-0.010944671,0.003221545,0.002675892,0.523262471,2.426733412,4.151879709,7.29458659,5185.66612,5122.224234,5062.637664,,0.11,0.14,0.23,2.44,3.69,0.005168595,0.00387332,5.22,6.2,-0.005738012,0.000287813,-0.000373718,-2.93E-05,0.016062251,-0.009274209,0.014388489,0.003993902,0.019204389,0.009459426,0.022032226,-0.000298701,0.006250013,0.005155478,0.004972028,0.007170967,0.002604913,0.008282579,-0.006976874,0.010821361,0.008065734,3.58,3.55,3.46,0.03,0.12,0.98,2.51,5.97,6.06,6.09,-0.041666667,0.00990099,0.004115226,NSE,0.1,0.2,0.62,-0.12,0.81,0.72,0.94,-0.41,0.79,0.38,0.68,0.75,0.71,1.25,-0.07,-0.34,0.54,1.12,0.65,-0.04,0.3,0.31,-2.31,0.29,0.03
24-03-2010,5242.849854,0.122545169,0.003358668,0.003861448,-0.010944671,0.003221545,0.209292068,2.474465742,3.041405486,7.908651623,5196.063162,5133.712388,5069.704809,,0.12,0.14,0.23,2.62,3.84,-0.01701763,-0.009759419,5.34,6.32,-0.008149744,0.018236981,0.006955718,7.34E-05,0.004422881,-0.009438357,0.006546699,-0.009332941,0.008075303,-0.007697423,-0.007078475,-0.006721389,-0.000693221,0.000757862,0.003611269,-0.005493304,0.000992951,-0.00682333,0.001206339,-0.009590026,-0.009453273,3.72,3.7,3.61,0.02,0.11,0.98,2.48,6.09,6.18,6.2,0,0.058823529,0.073770492,NSE,-1.31,-1.34,-0.08,-0.95,-1.59,0.23,-0.38,-1.38,-0.01,-1.35,0.16,0.09,-0.55,-0.61,0.19,-0.23,-2.27,-0.89,-0.43,1.4,1.22,1.16,0.03,-2.59,-1.37
25-03-2010,5260.399902,-0.00139958,0.003347425,0.003358668,0.003861448,-0.010944671,0.276406342,2.473993891,3.546083401,8.244249231,5207.760751,5145.777866,5077.183048,,0.12,0.14,0.24,2.65,3.91,-0.000498194,0.002062801,5.4,6.38,-0.003622413,0.005423088,0.000185638,0.000044007,-0.011858587,0.052249323,-0.008130189,-0.002779923,0,0.012141653,0.006480816,-0.003007474,0.012828445,0.0087709,0.015557244,-0.001704168,-0.010951142,-0.000562832,-0.012310907,-0.006699065,-0.003045298,3.79,3.77,3.67,0.02,0.12,0.98,2.47,6.14,6.24,6.26,0.086956522,0.018518519,0.011450382,NSE,0.07,-0.01,1.23,1.02,-0.1,1.5,0.04,-0.26,0.74,0.38,-1.36,0.05,-0.1,-3.02,0.28,0.2,0.61,-0.63,-0.15,-0.02,0.37,0.34,-2.07,0.18,0.35
26-03-2010,5282,0.083391731,0.00410617,0.003347425,0.003358668,0.003861448,0.364828527,2.82265914,3.798608635,7.307563725,5221.258797,5158.751402,5085.215085,,0.11,0.14,0.24,2.59,3.86,-0.00623053,0.003202196,5.35,6.35,0.003575629,-6.48E-05,0.002510526,-5.87E-05,0.018751383,0.002449358,0.002185847,-0.002942589,0.001780174,-0.011662779,0.00515132,0.003619879,-0.002887166,-0.004312411,-0.002103456,0.000737723,0.013213558,-0.000951038,0.013427194,-0.000191437,0.002434464,3.75,3.72,3.62,0.03,0.13,1,2.49,6.11,6.21,6.24,0,-0.054545455,-0.022641509,NSE,-0.35,-0.4,-0.32,0.65,-0.66,-0.29,0.06,1.01,-0.46,1.05,1.69,0.43,0.12,-2.74,1.49,-0.23,1,0.01,0.06,-0.62,-0.52,-0.54,-0.27,1.81,1.4
29-03-2010,5302.850098,-0.030401035,0.003947387,0.00410617,0.003347425,0.003358668,1.876006673,3.391569329,3.490439071,6.704701579,5236.093579,5172.475088,5093.749792,,0.11,0.15,0.24,2.6,3.88,0.027210031,0.01003192,5.37,6.37,0.011818349,0.003383484,-0.007171672,-0.000132023,0.006452975,0.000444225,0.003271538,0.006834468,-0.003553954,-0.002360081,-0.003843658,0.011421731,0.002940633,0.001350201,0.006013071,0.005683235,0.008755016,0.003853747,0.02094411,0.00483089,0.008282456,3.77,3.73,3.64,0.04,0.13,1,2.49,6.13,6.22,6.26,-0.04,0,0.003861004,NSE,1.47,2.37,0.3,4.04,2.71,0.76,0.29,0.48,0.26,0.55,0.55,0.02,0.44,-0.77,0.82,0.88,2.13,0.12,0.45,-0.31,-0.44,-0.39,-0.11,2.72,0.23
30-03-2010,5262.450195,-0.049366244,-0.007618526,0.003947387,0.00410617,0.003347425,0.710971454,1.237954171,3.154958248,4.892369843,5240.885691,5181.044146,5100.365494,,0.13,0.16,0.24,2.6,3.88,0.002685547,-0.000451467,5.37,6.36,0.007272744,0.007541446,-0.003238787,-2.93E-05,0.014888774,0.010805262,-0.005434837,0.001234218,-0.006241618,0.006083136,-0.008360129,-0.00371471,-0.003311954,-0.006724288,-0.002338843,4.27E-05,0.006467797,0.002632648,0.00149495,0.002477101,-0.000559912,3.75,3.72,3.64,0.03,0.11,0.99,2.48,6.12,6.2,6.23,0,0.019230769,0,NSE,0.11,0.14,-0.25,0.71,0.24,-0.13,0.23,-0.48,-0.71,-0.52,0.84,0.43,0.27,3.41,0.91,0.23,-0.33,0.31,0.06,0.32,0.15,0.14,1.94,-0.35,-0.5
31-03-2010,5249.100098,-0.051929825,-0.00253686,-0.007618526,0.003947387,0.00410617,0.119214639,0.328756213,2.596630305,3.164245925,5242.379219,5187.525665,5106.198223,,0.15,0.16,0.24,2.55,3.84,0.015948381,0.00767841,5.32,6.31,0.007126053,0.003528668,-0.007187869,7.34E-05,-0.003603909,-0.005930575,-0.005464372,0.004622419,0.003813324,-0.016123581,0.009079151,-0.001043997,-0.003360553,0.001287008,0.001807033,-0.003272875,-0.006336411,-0.005280638,-0.006189304,-0.007749199,-0.001731791,3.69,3.68,3.6,0.01,0.09,0.99,2.47,6.07,6.15,6.16,0,-0.037735849,-0.019230769,NSE,-0.19,1.75,-0.45,-0.25,1.69,-0.28,-0.53,0.74,-0.31,0.8,-0.63,-0.36,-0.5,-2.62,-0.18,-0.37,1.13,-0.76,-0.36,-1.23,-0.55,-0.49,-4.86,1.16,0.92
